temperature,humidity,Time,Temperature,Humidity,HeatIndex
,,2026-02-23 21:53:35.712119,22.4,67.0,22.44
,,2026-02-23 21:53:36.933966,22.4,67.0,22.44
,,2026-02-23 21:53:39.124198,22.4,67.0,22.44
,,2026-02-23 21:53:41.324074,22.4,67.0,22.44
,,2026-02-23 21:53:43.522592,22.4,67.0,22.44
,,2026-02-23 21:53:45.723413,22.4,67.0,22.44
,,2026-02-23 21:53:47.923427,22.5,67.0,22.55
,,2026-02-23 21:53:49.193019,22.4,67.0,22.44
,,2026-02-23 21:53:51.395323,22.5,67.0,22.55
,,2026-02-23 21:53:53.596178,22.4,67.0,22.44
,,2026-02-23 21:53:55.807958,22.5,67.0,22.55
,,2026-02-23 21:53:58.014121,22.5,67.0,22.55
,,2026-02-23 21:54:00.220932,22.5,67.0,22.55
,,2026-02-23 21:54:01.632248,22.5,67.0,22.55
,,2026-02-23 21:54:03.837318,22.5,67.0,22.55
,,2026-02-23 21:54:06.046615,22.5,67.0,22.55
,,2026-02-23 21:54:07.535481,22.5,67.0,22.55
,,2026-02-23 21:54:09.738725,22.5,67.0,22.55
,,2026-02-23 21:54:11.948811,22.5,67.0,22.55
,,2026-02-23 21:54:14.156234,22.5,67.0,22.55
,,2026-02-23 21:54:16.362570,22.5,67.0,22.55
,,2026-02-23 21:54:18.558754,22.5,67.0,22.55
,,2026-02-23 21:54:19.759974,22.5,67.0,22.55
,,2026-02-23 21:54:21.974469,22.5,67.0,22.55
,,2026-02-23 21:54:24.169633,22.5,67.0,22.55
,,2026-02-23 21:54:26.376359,22.5,67.0,22.55
,,2026-02-23 21:54:28.588480,22.5,67.0,22.55
,,2026-02-23 21:54:30.784681,22.5,67.0,22.55
,,2026-02-23 21:54:32.101126,22.5,67.0,22.55
,,2026-02-23 21:54:34.296420,22.5,67.0,22.55
,,2026-02-23 21:54:36.498621,22.5,67.0,22.55
,,2026-02-23 21:54:38.692639,22.5,67.0,22.55
,,2026-02-23 21:54:40.893921,22.5,67.0,22.55
,,2026-02-23 21:54:43.114204,22.5,67.0,22.55
,,2026-02-23 21:54:44.317059,22.5,67.0,22.55
,,2026-02-23 21:54:46.515113,22.5,67.0,22.55
,,2026-02-23 21:54:48.728737,22.5,67.0,22.55
,,2026-02-23 21:54:50.960459,22.5,67.0,22.55
,,2026-02-23 21:54:53.169515,22.5,67.0,22.55
,,2026-02-23 21:54:54.385327,22.5,67.0,22.55
,,2026-02-23 21:54:56.581117,22.5,67.0,22.55
,,2026-02-23 21:54:58.777010,22.5,67.0,22.55
,,2026-02-23 21:55:00.980980,22.5,67.0,22.55
,,2026-02-23 21:55:03.178193,22.5,67.0,22.55
,,2026-02-23 21:55:05.379546,22.5,67.0,22.55
,,2026-02-23 21:55:07.581969,22.5,66.0,22.53
,,2026-02-23 21:55:08.779215,22.5,66.0,22.53
,,2026-02-23 21:55:11.028697,22.5,66.0,22.53
,,2026-02-23 21:55:13.239980,22.5,66.0,22.53
,,2026-02-23 21:55:15.443014,22.5,66.0,22.53
,,2026-02-23 21:55:17.760515,22.5,66.0,22.53
,,2026-02-23 21:55:19.307373,22.5,66.0,22.53
,,2026-02-23 21:55:21.513184,22.5,66.0,22.53
,,2026-02-23 21:55:23.702535,22.5,66.0,22.53
,,2026-02-23 21:55:25.905099,22.5,67.0,22.55
,,2026-02-23 21:55:27.103602,22.5,67.0,22.55
,,2026-02-23 21:55:29.295713,22.5,67.0,22.55
,,2026-02-23 21:55:31.531635,22.5,67.0,22.55
,,2026-02-23 21:55:33.732784,22.5,67.0,22.55
,,2026-02-23 21:55:35.930363,22.5,67.0,22.55
,,2026-02-23 21:55:38.140219,22.5,66.0,22.53
,,2026-02-23 21:55:39.335476,22.5,66.0,22.53
,,2026-02-23 21:55:41.537431,22.5,66.0,22.53
,,2026-02-23 21:55:43.746250,22.5,66.0,22.53
,,2026-02-23 21:55:45.953448,22.5,66.0,22.53
,,2026-02-23 21:55:48.157569,22.5,66.0,22.53
,,2026-02-23 21:55:49.418171,22.5,66.0,22.53
,,2026-02-23 21:55:51.652745,22.5,66.0,22.53
,,2026-02-23 21:55:53.852412,22.5,66.0,22.53
,,2026-02-23 21:55:56.063569,22.5,66.0,22.53
,,2026-02-23 21:55:58.264351,22.5,66.0,22.53
,,2026-02-23 21:56:00.474091,22.5,66.0,22.53
,,2026-02-23 21:56:01.671637,22.5,66.0,22.53
,,2026-02-23 21:56:03.874662,22.5,66.0,22.53
,,2026-02-23 21:56:06.080435,22.5,66.0,22.53
,,2026-02-23 21:56:08.304573,22.5,66.0,22.53
,,2026-02-23 21:56:10.492210,22.5,66.0,22.53
,,2026-02-23 21:56:12.691071,22.5,66.0,22.53
,,2026-02-23 21:56:13.890479,22.5,66.0,22.53
,,2026-02-23 21:56:16.089962,22.5,66.0,22.53
,,2026-02-23 21:56:18.287389,22.5,66.0,22.53
,,2026-02-23 21:56:20.503207,22.5,66.0,22.53
,,2026-02-23 21:56:22.712177,22.5,66.0,22.53
,,2026-02-23 21:56:24.901119,22.5,66.0,22.53
,,2026-02-23 21:56:26.105267,22.5,66.0,22.53
,,2026-02-23 21:56:28.366734,22.5,66.0,22.53
,,2026-02-23 21:56:30.569688,22.5,66.0,22.53
,,2026-02-23 21:56:32.767517,22.5,66.0,22.53
,,2026-02-23 21:56:34.972129,22.5,66.0,22.53
,,2026-02-23 21:56:37.170215,22.5,66.0,22.53
,,2026-02-23 21:56:38.360322,22.5,66.0,22.53
,,2026-02-23 21:56:40.562078,22.6,66.0,22.64
,,2026-02-23 21:56:42.790145,22.6,66.0,22.64
,,2026-02-23 21:56:44.998496,22.6,66.0,22.64
,,2026-02-23 21:56:47.207151,22.6,66.0,22.64
,,2026-02-23 21:56:49.416311,22.6,66.0,22.64
,,2026-02-23 21:56:50.614506,22.6,66.0,22.64
,,2026-02-23 21:56:52.822768,22.6,66.0,22.64
,,2026-02-23 21:56:55.011983,22.6,66.0,22.64
,,2026-02-23 21:56:57.230436,22.6,66.0,22.64
,,2026-02-23 21:56:59.435871,22.6,66.0,22.64
,,2026-02-23 21:57:01.641439,22.6,66.0,22.64
,,2026-02-23 21:57:02.872878,22.6,66.0,22.64
,,2026-02-23 21:57:05.078492,22.6,66.0,22.64
,,2026-02-23 21:57:07.402648,22.6,66.0,22.64
,,2026-02-23 21:57:09.595796,22.6,66.0,22.64
,,2026-02-23 21:57:11.796358,22.6,66.0,22.64
,,2026-02-23 21:57:12.997558,22.6,66.0,22.64
,,2026-02-23 21:57:15.191473,22.6,66.0,22.64
,,2026-02-23 21:57:17.398939,22.6,66.0,22.64
,,2026-02-23 21:57:19.606584,22.6,66.0,22.64
,,2026-02-23 21:57:21.809597,22.6,66.0,22.64
,,2026-02-23 21:57:24.005161,22.6,66.0,22.64
,,2026-02-23 21:57:25.217912,22.6,66.0,22.64
,,2026-02-23 21:57:27.445112,22.6,66.0,22.64
,,2026-02-23 21:57:29.662196,22.6,66.0,22.64
,,2026-02-23 21:57:31.870741,22.6,66.0,22.64
,,2026-02-23 21:57:34.069789,22.6,66.0,22.64
,,2026-02-23 21:57:36.272875,22.6,66.0,22.64
,,2026-02-23 21:57:37.628996,22.6,66.0,22.64
,,2026-02-23 21:57:39.818840,22.5,66.0,22.53
,,2026-02-23 21:57:42.015328,22.5,66.0,22.53
,,2026-02-23 21:57:44.217319,22.5,66.0,22.53
,,2026-02-23 21:57:46.428623,22.5,66.0,22.53
,,2026-02-23 21:57:47.638603,22.5,66.0,22.53
,,2026-02-23 21:57:49.838891,22.5,66.0,22.53
,,2026-02-23 21:57:52.130719,22.5,66.0,22.53
,,2026-02-23 21:57:54.367386,22.5,66.0,22.53
,,2026-02-23 21:57:56.570129,22.5,66.0,22.53
,,2026-02-23 21:57:58.763886,22.5,66.0,22.53
,,2026-02-23 21:57:59.969052,22.5,66.0,22.53
,,2026-02-23 21:58:02.263696,22.5,66.0,22.53
,,2026-02-23 21:58:04.483141,22.5,66.0,22.53
,,2026-02-23 21:58:06.686434,22.5,66.0,22.53
,,2026-02-23 21:58:08.967322,22.5,66.0,22.53
,,2026-02-23 21:58:10.170510,22.5,66.0,22.53
,,2026-02-23 21:58:12.403252,22.5,66.0,22.53
,,2026-02-23 21:58:14.615601,22.5,66.0,22.53
,,2026-02-23 21:58:16.813598,22.5,66.0,22.53
,,2026-02-23 21:58:19.010208,22.5,66.0,22.53
,,2026-02-23 21:58:21.217615,22.5,66.0,22.53
,,2026-02-23 21:58:22.425829,22.5,66.0,22.53
,,2026-02-23 21:58:24.628699,22.5,67.0,22.55
,,2026-02-23 21:58:27.128571,22.6,69.0,22.72
,,2026-02-23 21:58:29.334053,22.6,70.0,22.74
,,2026-02-23 21:58:30.528308,22.7,72.0,22.91
,,2026-02-23 21:58:32.736493,22.8,74.0,23.07
,,2026-02-23 21:58:34.950636,22.9,75.0,23.2
,,2026-02-23 21:58:37.159222,22.9,76.0,23.23
,,2026-02-23 21:58:39.380863,23.0,77.0,23.37
,,2026-02-23 21:58:41.594121,23.0,78.0,23.39
,,2026-02-23 21:58:42.796432,23.0,79.0,23.42
,,2026-02-23 21:58:45.007375,23.1,79.0,23.53
,,2026-02-23 21:58:47.212741,23.1,80.0,23.55
,,2026-02-23 21:58:50.502656,23.1,81.0,23.58
,,2026-02-23 21:58:52.734201,23.2,81.0,23.69
,,2026-02-23 21:58:54.926572,23.2,82.0,23.72
,,2026-02-23 21:58:56.130928,23.2,82.0,23.72
,,2026-02-23 21:58:58.336164,23.2,82.0,23.72
,,2026-02-23 21:59:00.533876,23.2,83.0,23.74
,,2026-02-23 21:59:02.744301,23.2,83.0,23.74
,,2026-02-23 21:59:04.966809,23.2,83.0,23.74
,,2026-02-23 21:59:07.173559,23.2,83.0,23.74
,,2026-02-23 21:59:08.364437,23.2,83.0,23.74
,,2026-02-23 21:59:10.581640,23.2,83.0,23.74
,,2026-02-23 21:59:12.781382,23.2,83.0,23.74
,,2026-02-23 21:59:14.997798,23.2,83.0,23.74
,,2026-02-23 21:59:17.204563,23.2,83.0,23.74
,,2026-02-23 21:59:19.414090,23.2,83.0,23.74
,,2026-02-23 21:59:20.618208,23.2,83.0,23.74
,,2026-02-23 21:59:22.822750,23.1,82.0,23.61
,,2026-02-23 21:59:25.037012,23.1,82.0,23.61
,,2026-02-23 21:59:27.242518,23.1,82.0,23.61
,,2026-02-23 21:59:29.477964,23.1,82.0,23.61
,,2026-02-23 21:59:31.672441,23.1,81.0,23.58
,,2026-02-23 21:59:32.888485,23.1,81.0,23.58
,,2026-02-23 21:59:35.097969,23.1,81.0,23.58
,,2026-02-23 21:59:37.301841,23.0,81.0,23.47
,,2026-02-23 21:59:39.505125,23.0,80.0,23.44
,,2026-02-23 21:59:41.712126,23.0,80.0,23.44
,,2026-02-23 21:59:43.923366,23.0,80.0,23.44
,,2026-02-23 21:59:45.128618,23.0,79.0,23.42
,,2026-02-23 21:59:47.338386,23.0,79.0,23.42
,,2026-02-23 21:59:49.539676,22.9,79.0,23.31
,,2026-02-23 21:59:51.749374,22.9,78.0,23.28
,,2026-02-23 21:59:53.966683,22.9,78.0,23.28
,,2026-02-23 21:59:56.171418,22.9,78.0,23.28
,,2026-02-23 21:59:57.671710,22.9,77.0,23.26
,,2026-02-23 22:00:00.165504,22.9,77.0,23.26
,,2026-02-23 22:00:01.368873,22.9,77.0,23.26
,,2026-02-23 22:00:03.565265,22.9,77.0,23.26
,,2026-02-23 22:00:05.808278,22.9,76.0,23.23
,,2026-02-23 22:00:08.015335,22.9,76.0,23.23
,,2026-02-23 22:00:10.252440,22.8,76.0,23.12
,,2026-02-23 22:00:12.474855,22.8,75.0,23.09
,,2026-02-23 22:00:13.743168,22.8,75.0,23.09
,,2026-02-23 22:00:15.965078,22.8,75.0,23.09
,,2026-02-23 22:00:18.170202,22.8,74.0,23.07
,,2026-02-23 22:00:20.466217,22.8,74.0,23.07
,,2026-02-23 22:00:21.718854,22.8,74.0,23.07
,,2026-02-23 22:00:23.951442,22.8,73.0,23.04
,,2026-02-23 22:00:26.151162,22.8,73.0,23.04
,,2026-02-23 22:00:28.356192,22.8,73.0,23.04
,,2026-02-23 22:00:30.557032,22.8,73.0,23.04
,,2026-02-23 22:00:32.755346,22.8,72.0,23.02
,,2026-02-23 22:00:33.982615,22.8,72.0,23.02
,,2026-02-23 22:00:36.189361,22.8,72.0,23.02
,,2026-02-23 22:00:38.387980,22.8,72.0,23.02
,,2026-02-23 22:00:40.578556,22.8,72.0,23.02
,,2026-02-23 22:00:42.775322,22.8,71.0,22.99
,,2026-02-23 22:00:44.985858,22.8,71.0,22.99
,,2026-02-23 22:00:46.188220,22.8,71.0,22.99
,,2026-02-23 22:00:48.388449,22.7,71.0,22.88
,,2026-02-23 22:00:50.592912,22.7,71.0,22.88
,,2026-02-23 22:00:52.791607,22.7,70.0,22.85
,,2026-02-23 22:00:55.021281,22.7,70.0,22.85
,,2026-02-23 22:00:57.233680,22.7,70.0,22.85
,,2026-02-23 22:00:58.445689,22.7,70.0,22.85
,,2026-02-23 22:01:00.655371,22.7,70.0,22.85
,,2026-02-23 22:01:02.863345,22.7,70.0,22.85
,,2026-02-23 22:01:05.066732,22.7,70.0,22.85
,,2026-02-23 22:01:07.273072,22.7,69.0,22.83
,,2026-02-23 22:01:09.548065,22.7,69.0,22.83
,,2026-02-23 22:01:11.087068,22.7,69.0,22.83
,,2026-02-23 22:01:13.298107,22.7,69.0,22.83
,,2026-02-23 22:01:15.505483,22.7,69.0,22.83
,,2026-02-23 22:01:16.745683,22.7,69.0,22.83
,,2026-02-23 22:01:18.968089,22.7,69.0,22.83
,,2026-02-23 22:01:21.184828,22.7,68.0,22.8
,,2026-02-23 22:01:23.384129,22.7,68.0,22.8
,,2026-02-23 22:01:25.611677,22.7,68.0,22.8
,,2026-02-23 22:01:27.810431,22.7,68.0,22.8
,,2026-02-23 22:01:29.009460,22.7,68.0,22.8
,,2026-02-23 22:01:31.261872,22.7,68.0,22.8
,,2026-02-23 22:01:33.469488,22.7,68.0,22.8
,,2026-02-23 22:01:35.749166,22.7,68.0,22.8
,,2026-02-23 22:01:37.960370,22.7,68.0,22.8
,,2026-02-23 22:01:39.257810,22.7,68.0,22.8
,,2026-02-23 22:01:41.669611,22.7,68.0,22.8
,,2026-02-23 22:01:43.914935,22.7,68.0,22.8
,,2026-02-23 22:01:46.145992,22.7,68.0,22.8
,,2026-02-23 22:01:47.349470,22.7,68.0,22.8
,,2026-02-23 22:01:49.561461,22.7,67.0,22.77
,,2026-02-23 22:01:51.772152,22.7,67.0,22.77
,,2026-02-23 22:01:53.973537,22.7,67.0,22.77
,,2026-02-23 22:01:56.171749,22.7,67.0,22.77
,,2026-02-23 22:01:58.374207,22.7,67.0,22.77
,,2026-02-23 22:01:59.586252,22.7,67.0,22.77
,,2026-02-23 22:02:01.788842,22.7,67.0,22.77
,,2026-02-23 22:02:04.023475,22.7,67.0,22.77
,,2026-02-23 22:02:06.234217,22.7,67.0,22.77
,,2026-02-23 22:02:08.442745,22.7,67.0,22.77
,,2026-02-23 22:02:09.824220,22.7,67.0,22.77
,,2026-02-23 22:02:12.060883,22.7,67.0,22.77
,,2026-02-23 22:02:14.260594,22.7,67.0,22.77
,,2026-02-23 22:02:16.472312,22.7,67.0,22.77
,,2026-02-23 22:02:18.682835,22.7,67.0,22.77
,,2026-02-23 22:02:20.007768,22.6,67.0,22.66
,,2026-02-23 22:02:22.216913,22.6,67.0,22.66
,,2026-02-23 22:02:24.443444,22.6,67.0,22.66
,,2026-02-23 22:02:26.633903,22.6,67.0,22.66
,,2026-02-23 22:02:28.830508,22.6,67.0,22.66
,,2026-02-23 22:02:31.022894,22.6,67.0,22.66
,,2026-02-23 22:02:32.221753,22.6,67.0,22.66
,,2026-02-23 22:02:34.754826,22.6,67.0,22.66
,,2026-02-23 22:02:36.969722,22.6,67.0,22.66
,,2026-02-23 22:02:39.191836,22.6,67.0,22.66
,,2026-02-23 22:02:40.388243,22.6,67.0,22.66
,,2026-02-23 22:02:42.600599,22.6,67.0,22.66
,,2026-02-23 22:02:44.809581,22.5,67.0,22.55
,,2026-02-23 22:02:47.158855,22.5,67.0,22.55
,,2026-02-23 22:02:49.373815,22.5,67.0,22.55
,,2026-02-23 22:02:50.604888,22.5,67.0,22.55
,,2026-02-23 22:02:52.858423,22.4,67.0,22.44
,,2026-02-23 22:02:55.114408,22.4,67.0,22.44
,,2026-02-23 22:02:57.319567,22.4,67.0,22.44
,,2026-02-23 22:02:59.516319,22.4,67.0,22.44
,,2026-02-23 22:03:00.723835,22.4,67.0,22.44
,,2026-02-23 22:03:02.933072,22.4,67.0,22.44
,,2026-02-23 22:03:05.189242,22.4,67.0,22.44
,,2026-02-23 22:03:07.406414,22.4,67.0,22.44
,,2026-02-23 22:03:09.614837,22.4,67.0,22.44
,,2026-02-23 22:03:11.821939,22.4,67.0,22.44
,,2026-02-23 22:03:13.024860,22.4,67.0,22.44
,,2026-02-23 22:03:15.232827,22.4,67.0,22.44
,,2026-02-23 22:03:17.447947,22.4,67.0,22.44
,,2026-02-23 22:03:19.688676,22.4,67.0,22.44
,,2026-02-23 22:03:21.900527,22.4,67.0,22.44
,,2026-02-23 22:03:23.106733,22.4,67.0,22.44
,,2026-02-23 22:03:25.316731,22.4,67.0,22.44
,,2026-02-23 22:03:27.520088,22.4,67.0,22.44
,,2026-02-23 22:03:29.999527,22.4,67.0,22.44
,,2026-02-23 22:03:31.321273,22.4,67.0,22.44
,,2026-02-23 22:03:33.522064,22.4,67.0,22.44
,,2026-02-23 22:03:35.734260,22.4,67.0,22.44
,,2026-02-23 22:03:38.235597,22.4,67.0,22.44
,,2026-02-23 22:03:39.503851,22.4,67.0,22.44
,,2026-02-23 22:03:41.719371,22.4,67.0,22.44
,,2026-02-23 22:03:43.929957,22.4,67.0,22.44
,,2026-02-23 22:03:46.228319,22.4,67.0,22.44
,,2026-02-23 22:03:48.430220,22.4,67.0,22.44
,,2026-02-23 22:03:49.717932,22.4,67.0,22.44
,,2026-02-23 22:03:52.415241,22.4,67.0,22.44
,,2026-02-23 22:03:54.653962,22.4,67.0,22.44
,,2026-02-23 22:03:55.899435,22.4,67.0,22.44
,,2026-02-23 22:03:57.791134,22.4,67.0,22.44
,,2026-02-23 22:04:00.134713,22.4,67.0,22.44
,,2026-02-23 22:04:02.500546,22.4,67.0,22.44
,,2026-02-23 22:04:04.032519,22.3,67.0,22.33
,,2026-02-23 22:04:06.554841,22.3,67.0,22.33
,,2026-02-23 22:04:08.841146,22.3,67.0,22.33
,,2026-02-23 22:04:10.093510,22.3,67.0,22.33
,,2026-02-23 22:04:12.340869,22.3,67.0,22.33
,,2026-02-23 22:04:14.565002,22.3,67.0,22.33
,,2026-02-23 22:04:16.586785,22.3,67.0,22.33
,,2026-02-23 22:04:18.604228,22.3,67.0,22.33
,,2026-02-23 22:04:20.622202,22.3,67.0,22.33
,,2026-02-23 22:04:22.644666,22.3,67.0,22.33
,,2026-02-23 22:04:24.666408,22.3,67.0,22.33
,,2026-02-23 22:04:26.684690,22.3,67.0,22.33
,,2026-02-23 22:04:28.704277,22.3,67.0,22.33
,,2026-02-23 22:04:30.724523,22.3,67.0,22.33
,,2026-02-23 22:04:32.743223,22.3,67.0,22.33
,,2026-02-23 22:04:34.763034,22.3,67.0,22.33
,,2026-02-23 22:04:36.781418,22.3,67.0,22.33
,,2026-02-23 22:04:38.802604,22.3,67.0,22.33
,,2026-02-23 22:04:40.811748,22.3,67.0,22.33
,,2026-02-23 22:04:42.830353,22.3,67.0,22.33
,,2026-02-23 22:04:44.850176,22.3,67.0,22.33
,,2026-02-23 22:04:46.868662,22.3,67.0,22.33
,,2026-02-23 22:04:48.890648,22.3,67.0,22.33
,,2026-02-23 22:04:50.908792,22.3,68.0,22.36
,,2026-02-23 22:04:52.927836,22.3,68.0,22.36
,,2026-02-23 22:04:54.936305,22.3,68.0,22.36
,,2026-02-23 22:04:56.955384,22.3,68.0,22.36
,,2026-02-23 22:04:58.973675,22.3,68.0,22.36
,,2026-02-23 22:05:00.993669,22.3,68.0,22.36
,,2026-02-23 22:05:03.012101,22.3,68.0,22.36
,,2026-02-23 22:05:05.033071,22.3,68.0,22.36
,,2026-02-23 22:05:07.057215,22.3,68.0,22.36
,,2026-02-23 22:05:10.077819,22.3,68.0,22.36
,,2026-02-23 22:05:12.086526,22.3,68.0,22.36
,,2026-02-23 22:05:14.109218,22.3,68.0,22.36
,,2026-02-23 22:05:16.130852,22.3,68.0,22.36
,,2026-02-23 22:05:18.150190,22.3,68.0,22.36
,,2026-02-23 22:05:20.169474,22.3,68.0,22.36
,,2026-02-23 22:05:22.188058,22.3,68.0,22.36
,,2026-02-23 22:05:24.217779,22.3,68.0,22.36
,,2026-02-23 22:05:26.225587,22.3,68.0,22.36
,,2026-02-23 22:05:28.245530,22.3,68.0,22.36
,,2026-02-23 22:05:30.263978,22.3,68.0,22.36
,,2026-02-23 22:05:32.282588,22.3,68.0,22.36
,,2026-02-23 22:05:34.302346,22.4,68.0,22.47
,,2026-02-23 22:05:36.323478,22.4,68.0,22.47
,,2026-02-23 22:05:38.345561,22.4,68.0,22.47
,,2026-02-23 22:05:40.353985,22.4,68.0,22.47
,,2026-02-23 22:05:42.372091,22.4,68.0,22.47
,,2026-02-23 22:05:44.389448,22.4,68.0,22.47
,,2026-02-23 22:05:46.408422,22.4,68.0,22.47
,,2026-02-23 22:05:48.427896,22.3,68.0,22.36
,,2026-02-23 22:05:50.448791,22.3,68.0,22.36
,,2026-02-23 22:05:52.467032,22.4,68.0,22.47
,,2026-02-23 22:05:54.485561,22.4,68.0,22.47
,,2026-02-23 22:05:56.494007,22.4,68.0,22.47
,,2026-02-23 22:05:58.512356,22.4,68.0,22.47
,,2026-02-23 22:06:00.532422,22.4,68.0,22.47
,,2026-02-23 22:06:02.550934,22.4,68.0,22.47
,,2026-02-23 22:06:04.572074,22.4,68.0,22.47
,,2026-02-23 22:06:06.594485,22.4,68.0,22.47
,,2026-02-23 22:06:08.613070,22.4,68.0,22.47
,,2026-02-23 22:06:10.624015,22.4,68.0,22.47
,,2026-02-23 22:06:12.644037,22.4,68.0,22.47
,,2026-02-23 22:06:14.663074,22.4,68.0,22.47
,,2026-02-23 22:06:16.680217,22.4,67.0,22.44
,,2026-02-23 22:06:18.702278,22.4,67.0,22.44
,,2026-02-23 22:06:20.720073,22.4,67.0,22.44
,,2026-02-23 22:06:22.740554,22.4,67.0,22.44
,,2026-02-23 22:06:24.757902,22.4,67.0,22.44
,,2026-02-23 22:06:26.765584,22.4,67.0,22.44
,,2026-02-23 22:06:28.787831,22.4,67.0,22.44
,,2026-02-23 22:06:30.812599,22.4,67.0,22.44
,,2026-02-23 22:06:32.832617,22.4,67.0,22.44
,,2026-02-23 22:06:34.850101,22.4,67.0,22.44
,,2026-02-23 22:06:36.868699,22.4,67.0,22.44
,,2026-02-23 22:06:38.886044,22.4,67.0,22.44
,,2026-02-23 22:06:40.896510,22.4,67.0,22.44
,,2026-02-23 22:06:42.914663,22.4,67.0,22.44
,,2026-02-23 22:06:44.933329,22.4,67.0,22.44
,,2026-02-23 22:06:46.970716,22.4,67.0,22.44
,,2026-02-23 22:06:48.988219,22.4,67.0,22.44
,,2026-02-23 22:06:51.011902,22.4,67.0,22.44
,,2026-02-23 22:06:53.046927,22.4,67.0,22.44
,,2026-02-23 22:06:55.082923,22.4,67.0,22.44
,,2026-02-23 22:06:58.092255,22.4,67.0,22.44
,,2026-02-23 22:07:00.110406,22.4,67.0,22.44
,,2026-02-23 22:07:02.133206,22.4,67.0,22.44
,,2026-02-23 22:07:04.153712,22.4,67.0,22.44
,,2026-02-23 22:07:06.173639,22.4,67.0,22.44
,,2026-02-23 22:07:08.191869,22.4,67.0,22.44
,,2026-02-23 22:07:10.199166,22.4,67.0,22.44
,,2026-02-23 22:07:12.221349,22.4,67.0,22.44
,,2026-02-23 22:07:14.240528,22.4,67.0,22.44
,,2026-02-23 22:07:16.259421,22.4,67.0,22.44
,,2026-02-23 22:07:18.278114,22.4,67.0,22.44
,,2026-02-23 22:07:20.296168,22.4,67.0,22.44
,,2026-02-23 22:07:22.317304,22.4,67.0,22.44
,,2026-02-23 22:07:24.335907,22.4,67.0,22.44
,,2026-02-23 22:07:26.343520,22.4,67.0,22.44
,,2026-02-23 22:07:28.362571,22.4,67.0,22.44
,,2026-02-23 22:07:30.381512,22.4,67.0,22.44
,,2026-02-23 22:07:32.407418,22.4,67.0,22.44
,,2026-02-23 22:07:34.426128,22.4,67.0,22.44
,,2026-02-23 22:07:36.445488,22.4,67.0,22.44
,,2026-02-23 22:07:38.463367,22.4,67.0,22.44
,,2026-02-23 22:07:40.469898,22.4,67.0,22.44
,,2026-02-23 22:07:42.489313,22.4,67.0,22.44
,,2026-02-23 22:07:44.507842,22.4,67.0,22.44
,,2026-02-23 22:07:46.525811,22.4,67.0,22.44
,,2026-02-23 22:07:48.545376,22.4,67.0,22.44
,,2026-02-23 22:07:50.572501,22.4,67.0,22.44
,,2026-02-23 22:07:52.597255,22.4,67.0,22.44
,,2026-02-23 22:07:54.615090,22.4,67.0,22.44
